roi,r,p,metric
7Networks_RH_SomMot_27,-0.13836121602427343,0.7030627589515961,Skip Rate (%)
7Networks_RH_SomMot_28,-0.0010004680670824759,0.9978114782938289,Skip Rate (%)
7Networks_RH_SomMot_29,0.2970193129372853,0.40461939774722844,Skip Rate (%)
7Networks_RH_SomMot_30,-0.2804875902429859,0.432468783464264,Skip Rate (%)
7Networks_RH_SomMot_31,-0.06582606978620513,0.8566277904526356,Skip Rate (%)
7Networks_RH_SomMot_32,-0.002417248536669886,0.9947122997226183,Skip Rate (%)
7Networks_RH_SomMot_33,-0.12402149954156275,0.7328375096284925,Skip Rate (%)
7Networks_RH_SomMot_34,0.29003022976024506,0.41628694911962727,Skip Rate (%)
7Networks_RH_SomMot_35,-0.03294863910887693,0.9280030467004459,Skip Rate (%)
7Networks_RH_SomMot_36,-0.06718605442381463,0.853692126384432,Skip Rate (%)
7Networks_RH_SomMot_37,-0.02247650739933771,0.9508574715607386,Skip Rate (%)
7Networks_RH_SomMot_38,-0.19935141370133405,0.5808397563558034,Skip Rate (%)
7Networks_RH_SomMot_39,-0.34236823748729756,0.3328544350153507,Skip Rate (%)
7Networks_RH_SomMot_40,0.023082735757593273,0.9495334104999085,Skip Rate (%)
7Networks_RH_DorsAttn_Post_1,0.03467699366350396,0.9242352268523735,Skip Rate (%)
7Networks_RH_DorsAttn_Post_2,0.2695785874358761,0.4513158009690678,Skip Rate (%)
7Networks_RH_DorsAttn_Post_3,0.21992948347102986,0.541506810828212,Skip Rate (%)
7Networks_RH_DorsAttn_Post_4,0.21419497821690045,0.5523600931053056,Skip Rate (%)
7Networks_RH_DorsAttn_Post_5,-0.0420745918794633,0.908124589804468,Skip Rate (%)
7Networks_RH_DorsAttn_Post_6,0.04864776069051599,0.8938345129860469,Skip Rate (%)
7Networks_RH_DorsAttn_Post_7,0.18523515025283863,0.608417528385718,Skip Rate (%)
7Networks_RH_DorsAttn_Post_8,-0.0913408601717971,0.8018505697410744,Skip Rate (%)
7Networks_RH_DorsAttn_Post_9,0.030292286602898965,0.9337963952771552,Skip Rate (%)
7Networks_RH_DorsAttn_Post_10,-0.12184865297156813,0.7373783455085455,Skip Rate (%)
7Networks_RH_DorsAttn_Post_11,-0.14762727574505696,0.6840117588045851,Skip Rate (%)
7Networks_RH_DorsAttn_Post_12,0.06420553067621249,0.8601279534159593,Skip Rate (%)
7Networks_RH_DorsAttn_Post_13,-0.11512997823786052,0.7514649153090431,Skip Rate (%)
7Networks_RH_DorsAttn_Post_14,-0.16660000931497776,0.6455103101025967,Skip Rate (%)
7Networks_RH_DorsAttn_Post_15,0.28716783630998494,0.42111057404075436,Skip Rate (%)
7Networks_RH_DorsAttn_Post_16,-0.15673725894570403,0.6654367795797671,Skip Rate (%)
7Networks_RH_DorsAttn_Post_17,0.23668727267375128,0.5102896578916502,Skip Rate (%)
7Networks_RH_DorsAttn_Post_18,0.06738614987311967,0.8532603357921769,Skip Rate (%)
7Networks_RH_DorsAttn_Post_19,-0.009388701714455779,0.979464025262802,Skip Rate (%)
7Networks_RH_DorsAttn_FEF_1,-0.22554563033558678,0.530960842252574,Skip Rate (%)
7Networks_RH_DorsAttn_FEF_2,-0.05152047204469078,0.8875976402786795,Skip Rate (%)
7Networks_RH_DorsAttn_FEF_3,0.10554948195875878,0.7716656286854144,Skip Rate (%)
7Networks_RH_DorsAttn_PrCv_1,-0.2645582260979092,0.4601115233049261,Skip Rate (%)
7Networks_RH_SalVentAttn_TempOccPar_1,-0.04023677683866224,0.912124413196015,Skip Rate (%)
7Networks_RH_SalVentAttn_TempOccPar_2,-0.3560540801735368,0.31258837250650967,Skip Rate (%)
7Networks_RH_SalVentAttn_TempOccPar_3,0.37913909049189776,0.279921339778226,Skip Rate (%)
7Networks_RH_SalVentAttn_TempOccPar_4,0.14061137595360956,0.6984222926342938,Skip Rate (%)
7Networks_RH_SalVentAttn_TempOccPar_5,0.39393748692880837,0.2600002820907321,Skip Rate (%)
7Networks_RH_SalVentAttn_TempOccPar_6,0.36285412923211346,0.30276632178188007,Skip Rate (%)
7Networks_RH_SalVentAttn_TempOccPar_7,-0.047060644118099904,0.8972825312676508,Skip Rate (%)
7Networks_RH_SalVentAttn_PrC_1,-0.38535006695496843,0.2714625003826725,Skip Rate (%)
7Networks_RH_SalVentAttn_FrOperIns_1,0.5600025869588078,0.09227179573923265,Skip Rate (%)
7Networks_RH_SalVentAttn_FrOperIns_2,0.3456043812704743,0.3280026838735969,Skip Rate (%)
7Networks_RH_SalVentAttn_FrOperIns_3,0.6481227988352674,0.04269441526835917,Skip Rate (%)
7Networks_RH_SalVentAttn_FrOperIns_4,0.3582388338303807,0.3094146674253412,Skip Rate (%)
7Networks_RH_SalVentAttn_FrOperIns_5,0.48017952662480107,0.1601326200374356,Skip Rate (%)
7Networks_RH_SalVentAttn_FrOperIns_6,0.3752383408801539,0.28530583842490176,Skip Rate (%)
7Networks_RH_SalVentAttn_FrOperIns_7,0.3721258601131693,0.2896419205374188,Skip Rate (%)
7Networks_RH_SalVentAttn_FrOperIns_8,0.04362119105402873,0.9047600059171086,Skip Rate (%)
7Networks_RH_SalVentAttn_PFCl_1,0.6626932392554099,0.03677699114926122,Skip Rate (%)
7Networks_RH_SalVentAttn_Med_1,0.4737758167190542,0.16659010221753057,Skip Rate (%)
7Networks_RH_SalVentAttn_Med_2,0.1925078865123476,0.5941511233904565,Skip Rate (%)
7Networks_RH_SalVentAttn_Med_3,0.4613748684729189,0.17953150049542665,Skip Rate (%)
7Networks_RH_SalVentAttn_Med_4,-0.21856825735164487,0.5440753909443847,Skip Rate (%)
7Networks_RH_SalVentAttn_Med_5,0.2275440594341632,0.5272284080720656,Skip Rate (%)
7Networks_RH_SalVentAttn_Med_6,0.14520843414241547,0.6889699091242447,Skip Rate (%)
7Networks_RH_SalVentAttn_Med_7,0.0020774975287023156,0.9954554937700679,Skip Rate (%)
7Networks_RH_SalVentAttn_Med_8,0.5524530530367282,0.09771149690229612,Skip Rate (%)
7Networks_RH_Limbic_OFC_1,-0.009530339937498952,0.9791542748180964,Skip Rate (%)
7Networks_RH_Limbic_OFC_2,0.37803879893096204,0.2814345424287998,Skip Rate (%)
7Networks_RH_Limbic_OFC_3,0.32965797351877696,0.3522634548202702,Skip Rate (%)
7Networks_RH_Limbic_OFC_4,0.053935126846796154,0.8823595239566877,Skip Rate (%)
7Networks_RH_Limbic_OFC_5,0.12886820061011411,0.7227358516673941,Skip Rate (%)
7Networks_RH_Limbic_OFC_6,-0.20873941062269746,0.5627635944251116,Skip Rate (%)
7Networks_RH_Limbic_TempPole_1,0.4303153017305006,0.21447780972440694,Skip Rate (%)
7Networks_RH_Limbic_TempPole_2,0.2438105357004345,0.4972530924207531,Skip Rate (%)
7Networks_RH_Limbic_TempPole_3,0.3367798746925843,0.3413189753755304,Skip Rate (%)
7Networks_RH_Limbic_TempPole_4,-0.048624229810571074,0.8938856223716387,Skip Rate (%)
7Networks_RH_Limbic_TempPole_5,0.5888502830308584,0.07328371874946386,Skip Rate (%)
7Networks_RH_Limbic_TempPole_6,0.20353066540606896,0.5727660435362941,Skip Rate (%)
7Networks_RH_Limbic_TempPole_7,0.42205373327794654,0.22438278714400814,Skip Rate (%)
7Networks_RH_Cont_Par_1,-0.1409795930400461,0.6976637761596078,Skip Rate (%)
7Networks_RH_Cont_Par_2,-0.311136054952454,0.38153805374674443,Skip Rate (%)
7Networks_RH_Cont_Par_3,0.026596223641354833,0.9418618969362345,Skip Rate (%)
7Networks_RH_Cont_Par_4,-0.24706871872361363,0.49133784865043173,Skip Rate (%)
7Networks_RH_Cont_Par_5,-0.22047447688044639,0.5404797862299004,Skip Rate (%)
7Networks_RH_Cont_Par_6,-0.11678394887040534,0.7479908487604559,Skip Rate (%)
7Networks_RH_Cont_Temp_1,-0.10044954462228739,0.7824703648938145,Skip Rate (%)
7Networks_RH_Cont_Temp_2,0.028557836595368508,0.9375806551509078,Skip Rate (%)
7Networks_RH_Cont_PFCv_1,0.6328363176959728,0.04955585847361288,Skip Rate (%)
7Networks_RH_Cont_PFCl_1,-0.10937411108203932,0.7635857923933599,Skip Rate (%)
7Networks_RH_Cont_PFCl_2,0.05756213419368081,0.8744992165252478,Skip Rate (%)
7Networks_RH_Cont_PFCl_3,0.7605127636269121,0.010654226087842798,Skip Rate (%)
7Networks_RH_Cont_PFCl_4,0.38937762470616827,0.2660528622375874,Skip Rate (%)
7Networks_RH_Cont_PFCl_5,0.0293632694112992,0.9358232005823561,Skip Rate (%)
7Networks_RH_Cont_PFCl_6,-0.35211710643326166,0.31835036947206585,Skip Rate (%)
7Networks_RH_Cont_PFCl_7,-0.22886815830216822,0.5247613118458823,Skip Rate (%)
7Networks_RH_Cont_PFCl_8,0.505794274083009,0.13582791133485278,Skip Rate (%)
7Networks_RH_Cont_PFCl_9,-0.25091107850422395,0.4844010522850316,Skip Rate (%)
7Networks_RH_Cont_PFCl_10,-0.24701413763714858,0.49143669169803356,Skip Rate (%)
7Networks_RH_Cont_PFCl_11,0.21877625694182604,0.54368259133566,Skip Rate (%)
7Networks_RH_Cont_PFCl_12,-0.04862500693199137,0.8938839344479153,Skip Rate (%)
7Networks_RH_Cont_PFCl_13,-0.10050642546799676,0.7823496687003667,Skip Rate (%)
7Networks_RH_Cont_PFCl_14,-0.10215153873435509,0.7788607006398316,Skip Rate (%)
7Networks_RH_Cont_PFCl_15,0.09568843368654206,0.7925876225963899,Skip Rate (%)
7Networks_RH_Cont_pCun_1,0.24542284776186124,0.4943221589807653,Skip Rate (%)
7Networks_RH_Cont_pCun_2,0.4159128930134247,0.23191066922334613,Skip Rate (%)
7Networks_RH_Cont_Cing_1,0.4417224773753745,0.20122221374547225,Skip Rate (%)
7Networks_RH_Cont_Cing_2,-0.29904734219561663,0.4012633433681808,Skip Rate (%)
7Networks_RH_Cont_PFCmp_1,0.5900923031068751,0.07252886011426043,Skip Rate (%)
7Networks_RH_Cont_PFCmp_2,-0.19872981144604962,0.5820442202169648,Skip Rate (%)
7Networks_RH_Default_Par_1,0.4614846116175067,0.17941444646052038,Skip Rate (%)
7Networks_RH_Default_Par_2,0.23508935315141324,0.513233475800249,Skip Rate (%)
7Networks_RH_Default_Par_3,0.32220589895851426,0.36390194547274024,Skip Rate (%)
7Networks_RH_Default_Par_4,0.046655879730307964,0.898162133771701,Skip Rate (%)
7Networks_RH_Default_Par_5,-0.023357430764905845,0.9489334866170411,Skip Rate (%)
7Networks_RH_Default_Temp_1,0.31878642644797217,0.36930567474727644,Skip Rate (%)
7Networks_RH_Default_Temp_2,0.1865140220247156,0.6059000536117046,Skip Rate (%)
7Networks_RH_Default_Temp_3,-0.06617141672523924,0.8558821729059318,Skip Rate (%)
7Networks_RH_Default_Temp_4,-0.06969531689441322,0.8482798960789988,Skip Rate (%)
7Networks_RH_Default_Temp_5,-0.22611275100253012,0.5299005544641118,Skip Rate (%)
7Networks_RH_Default_Temp_6,-0.21941543949872833,0.5424762236614513,Skip Rate (%)
7Networks_RH_Default_Temp_7,-0.3240715856751393,0.36097036592079906,Skip Rate (%)
7Networks_RH_Default_Temp_8,-0.4247766107579988,0.2210900243882389,Skip Rate (%)
7Networks_RH_Default_PFCv_1,0.33244328903890386,0.3479622962644192,Skip Rate (%)
7Networks_RH_Default_PFCv_2,-0.19968456799134532,0.5801945947915288,Skip Rate (%)
7Networks_RH_Default_PFCv_3,0.12525410577590193,0.73026490136776,Skip Rate (%)
7Networks_RH_Default_PFCv_4,-0.004871834060879945,0.9893431159328878,Skip Rate (%)
7Networks_RH_Default_PFCdPFCm_1,0.49960220903712166,0.14148067534713554,Skip Rate (%)
7Networks_RH_Default_PFCdPFCm_2,-0.21136882736113466,0.5577400153321133,Skip Rate (%)
7Networks_RH_Default_PFCdPFCm_3,0.5162355269636723,0.12661492513242487,Skip Rate (%)
7Networks_RH_Default_PFCdPFCm_4,0.3962462195145874,0.2569650058355718,Skip Rate (%)
7Networks_RH_Default_PFCdPFCm_5,0.3846385934548452,0.272424307787246,Skip Rate (%)
7Networks_RH_Default_PFCdPFCm_6,0.4645408178375198,0.17617278883104776,Skip Rate (%)
7Networks_RH_Default_PFCdPFCm_7,0.20851088132194312,0.5632010274460786,Skip Rate (%)
7Networks_RH_Default_PFCdPFCm_8,-0.03164490348137775,0.9308460521272033,Skip Rate (%)
7Networks_RH_Default_PFCdPFCm_9,0.10671570398282473,0.7691997595102996,Skip Rate (%)
7Networks_RH_Default_PFCdPFCm_10,0.4746003000192289,0.16575010094822268,Skip Rate (%)
7Networks_RH_Default_PFCdPFCm_11,-0.1191114966762046,0.7431088960060144,Skip Rate (%)
7Networks_RH_Default_PFCdPFCm_12,0.2984603239208581,0.4022333879327267,Skip Rate (%)
7Networks_RH_Default_PFCdPFCm_13,0.05201495070069324,0.8865246413050452,Skip Rate (%)
7Networks_RH_Default_pCunPCC_1,0.2263029011324405,0.5295452424154393,Skip Rate (%)
7Networks_RH_Default_pCunPCC_2,0.39482398203603936,0.2588324845786844,Skip Rate (%)
7Networks_RH_Default_pCunPCC_3,0.17641310896811707,0.6258836590295949,Skip Rate (%)
7Networks_RH_Default_pCunPCC_4,0.4691560101726573,0.17134391310275143,Skip Rate (%)
7Networks_RH_Default_pCunPCC_5,0.36566103770214464,0.2987603431829923,Skip Rate (%)
7Networks_RH_Default_pCunPCC_6,0.4133450699450486,0.2351002552166789,Skip Rate (%)
7Networks_RH_Default_pCunPCC_7,0.5686833820645398,0.08626077709361195,Skip Rate (%)
7Networks_RH_Default_pCunPCC_8,0.44665960397988835,0.19563657506415466,Skip Rate (%)
7Networks_RH_Default_pCunPCC_9,0.2648133617393753,0.4596626890666717,Skip Rate (%)
7Networks_LH_Vis_1,0.06310960615523022,0.862496261483811,Avg Watch Time (s)
7Networks_LH_Vis_2,0.02944026616920656,0.9356552066032346,Avg Watch Time (s)
7Networks_LH_Vis_3,0.04055258211418222,0.9114369653730288,Avg Watch Time (s)
7Networks_LH_Vis_4,-0.08344747093119154,0.8187244783416519,Avg Watch Time (s)
7Networks_LH_Vis_5,0.04798440620647901,0.8952754620174728,Avg Watch Time (s)
7Networks_LH_Vis_6,0.26001582704934445,0.4681351048397113,Avg Watch Time (s)
7Networks_LH_Vis_7,-0.09695776452724951,0.789887534329088,Avg Watch Time (s)
7Networks_LH_Vis_8,0.35168249545731145,0.3189898226034247,Avg Watch Time (s)
7Networks_LH_Vis_9,0.16672650296569858,0.6452560284992173,Avg Watch Time (s)
7Networks_LH_Vis_10,-0.19978836227217198,0.5799936493556241,Avg Watch Time (s)
7Networks_LH_Vis_11,0.14794851235717252,0.6833540992932692,Avg Watch Time (s)
7Networks_LH_Vis_12,0.21808102439151675,0.5449959529560806,Avg Watch Time (s)
7Networks_LH_Vis_13,-0.1705176694744973,0.6376503629944861,Avg Watch Time (s)
7Networks_LH_Vis_14,0.15647990713593332,0.6659593225927753,Avg Watch Time (s)
7Networks_LH_Vis_15,0.23130821944645036,0.5202273283713965,Avg Watch Time (s)
7Networks_LH_Vis_16,-0.07694607868244535,0.8326734870188162,Avg Watch Time (s)
7Networks_LH_Vis_17,0.24635028404132192,0.4926395716671915,Avg Watch Time (s)
7Networks_LH_Vis_18,0.2522111085437052,0.48206368729274784,Avg Watch Time (s)
7Networks_LH_Vis_19,0.1286356904110669,0.7232195906241351,Avg Watch Time (s)
7Networks_LH_Vis_20,-0.0761826978896387,0.8343141867754165,Avg Watch Time (s)
7Networks_LH_Vis_21,0.02053542323096498,0.9550977003378751,Avg Watch Time (s)
7Networks_LH_Vis_22,-0.1504759933713402,0.6781863701578653,Avg Watch Time (s)
7Networks_LH_Vis_23,0.014066343396530848,0.9692359613365593,Avg Watch Time (s)
7Networks_LH_Vis_24,0.32113391145663256,0.3655917247052863,Avg Watch Time (s)
7Networks_LH_Vis_25,0.1182933533496263,0.7448239936419079,Avg Watch Time (s)
7Networks_LH_Vis_26,-0.003217537409095597,0.992961709782135,Avg Watch Time (s)
7Networks_LH_Vis_27,0.16732990486779634,0.6440435064456369,Avg Watch Time (s)
7Networks_LH_Vis_28,0.005744788219946468,0.9874336904951238,Avg Watch Time (s)
7Networks_LH_Vis_29,0.26172315746173846,0.46511209756250455,Avg Watch Time (s)
7Networks_LH_Vis_30,0.13462274625718232,0.7107920339257605,Avg Watch Time (s)
7Networks_LH_Vis_31,0.1909789692362447,0.5971401367572262,Avg Watch Time (s)
7Networks_LH_SomMot_1,0.06867105717355375,0.8504884452043022,Avg Watch Time (s)
7Networks_LH_SomMot_2,0.09123362232249141,0.8020793366828256,Avg Watch Time (s)
7Networks_LH_SomMot_3,0.2156452114140331,0.5496073198444559,Avg Watch Time (s)
7Networks_LH_SomMot_4,-0.04451444389631667,0.902817377405353,Avg Watch Time (s)
7Networks_LH_SomMot_5,0.31700964294162365,0.37212909613027534,Avg Watch Time (s)
7Networks_LH_SomMot_6,0.1192039799504362,0.7429150844833301,Avg Watch Time (s)
7Networks_LH_SomMot_7,0.17699608001029488,0.6247241758999612,Avg Watch Time (s)
7Networks_LH_SomMot_8,-0.37100513890695475,0.29121183253933525,Avg Watch Time (s)
7Networks_LH_SomMot_9,-0.023784489515768628,0.9480008518590581,Avg Watch Time (s)
7Networks_LH_SomMot_10,0.5530709498211331,0.09725881324917293,Avg Watch Time (s)
7Networks_LH_SomMot_11,0.5557080204615116,0.09534183798200128,Avg Watch Time (s)
7Networks_LH_SomMot_12,0.45235874255909875,0.18930268531458144,Avg Watch Time (s)
7Networks_LH_SomMot_13,0.5070649487584606,0.1346853583552774,Avg Watch Time (s)
7Networks_LH_SomMot_14,0.2946401534065476,0.4085735016992188,Avg Watch Time (s)
7Networks_LH_SomMot_15,0.5845820734013072,0.07591665342639405,Avg Watch Time (s)
7Networks_LH_SomMot_16,0.2598104363356487,0.4684993541724186,Avg Watch Time (s)
7Networks_LH_SomMot_17,-0.07412718029666833,0.8387348651267839,Avg Watch Time (s)
7Networks_LH_SomMot_18,0.46216204961641205,0.17869287908813156,Avg Watch Time (s)
7Networks_LH_SomMot_19,0.1120084932285384,0.7580323298924225,Avg Watch Time (s)
7Networks_LH_SomMot_20,0.25495003057706517,0.4771553695998724,Avg Watch Time (s)
7Networks_LH_SomMot_21,0.5438435395311646,0.10415853719528306,Avg Watch Time (s)
7Networks_LH_SomMot_22,0.21472458169259437,0.551354196018494,Avg Watch Time (s)
7Networks_LH_SomMot_23,0.3737362748893013,0.2873940166189104,Avg Watch Time (s)
7Networks_LH_SomMot_24,0.6013991893682035,0.0658888032030982,Avg Watch Time (s)
7Networks_LH_SomMot_25,0.5435900635218948,0.10435230929885216,Avg Watch Time (s)
7Networks_LH_SomMot_26,0.4415425932269862,0.20142745515806426,Avg Watch Time (s)
7Networks_LH_SomMot_27,0.6369204972404158,0.04765553745047966,Avg Watch Time (s)
7Networks_LH_SomMot_28,0.4666684570930832,0.1739367226298832,Avg Watch Time (s)
7Networks_LH_SomMot_29,0.5470683179531954,0.10171315399725148,Avg Watch Time (s)
7Networks_LH_SomMot_30,0.6066488981898508,0.06294622196806773,Avg Watch Time (s)
7Networks_LH_SomMot_31,0.2788710487291456,0.43523837565373297,Avg Watch Time (s)
7Networks_LH_SomMot_32,0.5643963871242321,0.08919690821847423,Avg Watch Time (s)
7Networks_LH_SomMot_33,0.5566451211844525,0.09466646802881484,Avg Watch Time (s)
7Networks_LH_SomMot_34,0.5924464134606513,0.0711120272093258,Avg Watch Time (s)
7Networks_LH_SomMot_35,0.503075149822105,0.1382928163105016,Avg Watch Time (s)
7Networks_LH_SomMot_36,0.5831056505929371,0.07684149043949902,Avg Watch Time (s)
7Networks_LH_SomMot_37,0.5326132270830938,0.11296286570082874,Avg Watch Time (s)
7Networks_LH_DorsAttn_Post_1,0.4862951760540752,0.15410845155946712,Avg Watch Time (s)
7Networks_LH_DorsAttn_Post_2,0.28486801114261795,0.4250050181398512,Avg Watch Time (s)
7Networks_LH_DorsAttn_Post_3,0.6826720183768774,0.02960157189818569,Avg Watch Time (s)
7Networks_LH_DorsAttn_Post_4,0.34497458671874875,0.32894401437388804,Avg Watch Time (s)
7Networks_LH_DorsAttn_Post_5,0.2622871950952484,0.4641153172006451,Avg Watch Time (s)
7Networks_LH_DorsAttn_Post_6,0.6401250393481164,0.04619901350215314,Avg Watch Time (s)
7Networks_LH_DorsAttn_Post_7,0.26802819862329846,0.4540239589183721,Avg Watch Time (s)
7Networks_LH_DorsAttn_Post_8,0.6366698977186872,0.047770714538132614,Avg Watch Time (s)
7Networks_LH_DorsAttn_Post_9,0.3515195156773392,0.3192297911405492,Avg Watch Time (s)
7Networks_LH_DorsAttn_Post_10,0.4460133157594944,0.1963625474143523,Avg Watch Time (s)
7Networks_LH_DorsAttn_Post_11,0.6540590000925232,0.0402117428013407,Avg Watch Time (s)
7Networks_LH_DorsAttn_Post_12,0.45757414628677173,0.1836133069892051,Avg Watch Time (s)
7Networks_LH_DorsAttn_Post_13,0.31586672974721747,0.37395087648898917,Avg Watch Time (s)
7Networks_LH_DorsAttn_Post_14,0.5079387328187097,0.13390311909167016,Avg Watch Time (s)
7Networks_LH_DorsAttn_Post_15,0.30676705982719055,0.38861139315664417,Avg Watch Time (s)
7Networks_LH_DorsAttn_Post_16,0.5197609141467816,0.12359417045879825,Avg Watch Time (s)
7Networks_LH_DorsAttn_Post_17,0.5332601592613915,0.11244345994098554,Avg Watch Time (s)
7Networks_LH_DorsAttn_FEF_1,0.35253478591021103,0.31773645930118133,Avg Watch Time (s)
7Networks_LH_DorsAttn_FEF_2,0.470110814192529,0.1703548640350075,Avg Watch Time (s)
7Networks_LH_DorsAttn_FEF_3,0.44894718703120523,0.19307955048806036,Avg Watch Time (s)
7Networks_LH_DorsAttn_FEF_4,0.45309938831866764,0.188488506809666,Avg Watch Time (s)
7Networks_LH_DorsAttn_PrCv_1,0.3155219086963395,0.37450137640791625,Avg Watch Time (s)
7Networks_LH_DorsAttn_PrCv_2,0.5111366388459911,0.13106413361260547,Avg Watch Time (s)
7Networks_LH_SalVentAttn_ParOper_1,0.20615814910985863,0.5677120265247413,Avg Watch Time (s)
7Networks_LH_SalVentAttn_ParOper_2,0.24179063138530188,0.5009353457473682,Avg Watch Time (s)
7Networks_LH_SalVentAttn_ParOper_3,0.5614176485289406,0.09127422430969175,Avg Watch Time (s)
7Networks_LH_SalVentAttn_ParOper_4,0.3642502016326207,0.3007703259978063,Avg Watch Time (s)
7Networks_LH_SalVentAttn_TempOcc_1,0.41876335252076063,0.22839884323943632,Avg Watch Time (s)
7Networks_LH_SalVentAttn_FrOperIns_1,-0.5365590292088559,0.10981818496533123,Avg Watch Time (s)
7Networks_LH_SalVentAttn_FrOperIns_2,-0.3869362645709709,0.26932487888393114,Avg Watch Time (s)
7Networks_LH_SalVentAttn_FrOperIns_3,-0.4731547369496418,0.16722455049254725,Avg Watch Time (s)
7Networks_LH_SalVentAttn_FrOperIns_4,-0.5244274779132311,0.11966502241703816,Avg Watch Time (s)
7Networks_LH_SalVentAttn_FrOperIns_5,-0.5297518822637693,0.11527818652045109,Avg Watch Time (s)
7Networks_LH_SalVentAttn_FrOperIns_6,-0.2272629229062983,0.5277528357664765,Avg Watch Time (s)
7Networks_LH_SalVentAttn_FrOperIns_7,-0.3977345496438715,0.25501874866298135,Avg Watch Time (s)
7Networks_LH_SalVentAttn_FrOperIns_8,-0.11295661665286132,0.7560360420238522,Avg Watch Time (s)
7Networks_LH_SalVentAttn_FrOperIns_9,0.11257416117323289,0.7568411519613951,Avg Watch Time (s)
7Networks_LH_SalVentAttn_PFCl_1,-0.15766279257548094,0.663558591739059,Avg Watch Time (s)
7Networks_LH_SalVentAttn_Med_1,-0.15804639148311925,0.6627806470315254,Avg Watch Time (s)
7Networks_LH_SalVentAttn_Med_2,0.3379614102979329,0.33952026115522327,Avg Watch Time (s)
7Networks_LH_SalVentAttn_Med_3,0.2969029018523214,0.4048124439705789,Avg Watch Time (s)
7Networks_LH_SalVentAttn_Med_4,0.3563761127056945,0.31211949878642264,Avg Watch Time (s)
7Networks_LH_SalVentAttn_Med_5,0.19362714633348782,0.5919664550448748,Avg Watch Time (s)
7Networks_LH_SalVentAttn_Med_6,0.25039944043740325,0.4853222836600458,Avg Watch Time (s)
7Networks_LH_SalVentAttn_Med_7,0.45143663420601515,0.1903192217825284,Avg Watch Time (s)
7Networks_LH_Limbic_OFC_1,-0.3127642996786397,0.37891818671364386,Avg Watch Time (s)
7Networks_LH_Limbic_OFC_2,0.2429497910653706,0.49882080807547236,Avg Watch Time (s)
7Networks_LH_Limbic_OFC_3,0.5227814553957633,0.12104192684020315,Avg Watch Time (s)
7Networks_LH_Limbic_OFC_4,0.429997625891311,0.2148539499540446,Avg Watch Time (s)
7Networks_LH_Limbic_OFC_5,-0.39855029786874524,0.2539554883237751,Avg Watch Time (s)
7Networks_LH_Limbic_TempPole_1,0.29926672570205826,0.40090110109063426,Avg Watch Time (s)
7Networks_LH_Limbic_TempPole_2,0.3635975743295238,0.30170252996018937,Avg Watch Time (s)
7Networks_LH_Limbic_TempPole_3,0.02210776017371746,0.9516629041418752,Avg Watch Time (s)
7Networks_LH_Limbic_TempPole_4,0.603537646011117,0.06467950653315395,Avg Watch Time (s)
7Networks_LH_Limbic_TempPole_5,0.3331317492227699,0.34690328129888676,Avg Watch Time (s)
7Networks_LH_Limbic_TempPole_6,0.3859082386431479,0.2707092338211642,Avg Watch Time (s)
7Networks_LH_Limbic_TempPole_7,0.17743345125666665,0.6238547654790423,Avg Watch Time (s)
7Networks_LH_Limbic_TempPole_8,-0.039196304895246795,0.9143896912776959,Avg Watch Time (s)
7Networks_LH_Cont_Par_1,0.24863525567299122,0.4885045806462686,Avg Watch Time (s)
7Networks_LH_Cont_Par_2,0.2649414385398652,0.4594374502937878,Avg Watch Time (s)
7Networks_LH_Cont_Par_3,0.3813342306384557,0.276915620333172,Avg Watch Time (s)
7Networks_LH_Cont_Par_4,0.39751199345816346,0.2553092597130844,Avg Watch Time (s)
7Networks_LH_Cont_Par_5,0.2947321291452788,0.4084203005244546,Avg Watch Time (s)
7Networks_LH_Cont_Par_6,0.4829260425233695,0.1574099474027343,Avg Watch Time (s)
7Networks_LH_Cont_Temp_1,0.42789939065032273,0.21734784246176703,Avg Watch Time (s)
7Networks_LH_Cont_OFC_1,0.3682502917517435,0.295090157166732,Avg Watch Time (s)
7Networks_LH_Cont_PFCl_1,0.46057032358934,0.180391022680855,Avg Watch Time (s)
7Networks_LH_Cont_PFCl_2,0.3983101256808357,0.25426827714225064,Avg Watch Time (s)
7Networks_LH_Cont_PFCl_3,0.2209339594822295,0.5396145086987388,Avg Watch Time (s)
7Networks_LH_Cont_PFCl_4,0.016381972069094294,0.9641740517051537,Avg Watch Time (s)
7Networks_LH_Cont_PFCl_5,0.3979905215414856,0.25468484537763164,Avg Watch Time (s)
7Networks_LH_Cont_PFCl_6,0.4066508081148391,0.24353099441371714,Avg Watch Time (s)
7Networks_LH_Cont_PFCl_7,0.3749899466470243,0.2856505913022756,Avg Watch Time (s)
7Networks_LH_Cont_PFCl_8,0.5130836340017592,0.12935400478477377,Avg Watch Time (s)
7Networks_LH_Cont_PFCv_1,-0.5586923719474187,0.09320163598410416,Avg Watch Time (s)
7Networks_LH_Cont_pCun_1,-0.07784426474081238,0.830743801536779,Avg Watch Time (s)
7Networks_LH_Cont_pCun_2,0.28165082291660626,0.43048088781612415,Avg Watch Time (s)
7Networks_LH_Cont_Cing_1,0.44995203024610625,0.19196256647101584,Avg Watch Time (s)
7Networks_LH_Cont_Cing_2,-0.22727098443045723,0.527737794971249,Avg Watch Time (s)
7Networks_LH_Cont_PFCmp_1,0.43335878751265167,0.21089339080246372,Avg Watch Time (s)
